,DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,assignments
1479,2019/07/22 00:55:49.38,36.158,-117.82467,3.9,2.12,Md,5,246,5,0.08,NCSN,73231241,73208531.0
1480,2019/07/22 02:14:01.24,36.13417,-117.86166,5.18,2.17,Md,5,188,33,0.02,NCSN,73231286,73208531.0
1481,2019/07/22 05:58:24.03,35.02617,-118.36983,8.76,2.24,Md,7,134,5,0.08,NCSN,73231451,0.0
1482,2019/07/22 06:23:29.44,38.8275,-122.791,1.4,2.22,Md,69,35,1,0.07,NCSN,73231471,73300395.0
1483,2019/07/22 08:20:44.17,36.12433,-117.91634,5.4,2.49,Md,7,172,6,0.07,NCSN,73231546,73208531.0
1484,2019/07/22 09:14:23.73,35.78316,-117.81966,0.44,2.03,Md,5,152,10,0.16,NCSN,73231596,73208531.0
1485,2019/07/22 12:42:48.23,36.11283,-117.893,4.98,2.58,Md,12,84,3,0.09,NCSN,73231706,73208531.0
1486,2019/07/22 12:46:52.89,36.09133,-117.88433,0.09,2.16,Md,6,122,4,0.03,NCSN,73231716,73208531.0
1487,2019/07/22 13:29:20.71,36.09133,-117.86317,3.78,2.97,Md,18,82,3,0.11,NCSN,73231721,73208531.0
1488,2019/07/22 15:26:51.90,36.19083,-117.89567,-1.73,2.69,Md,27,84,9,0.35,NCSN,73231851,73208531.0
1489,2019/07/22 15:27:37.06,35.899,-117.76967,-0.24,2.18,Md,6,137,14,0.27,NCSN,73231926,73208531.0
1490,2019/07/22 16:21:26.97,35.36067,-117.9305,1.58,2.24,Md,9,80,13,0.09,NCSN,73231891,73208741.0
1491,2019/07/22 16:55:19.29,36.0915,-117.83283,1.46,2.06,Md,4,156,3,0.0,NCSN,73231956,73208531.0
1492,2019/07/22 17:08:55.41,40.74133,-125.02417,22.64,3.74,Mw,65,236,65,0.15,NCSN,73231951,73231951.0
1493,2019/07/22 18:59:22.31,39.98367,-125.67983,9.95,2.65,ML,16,346,119,0.39,NCSN,73232036,0.0
1494,2019/07/22 19:22:57.61,36.1695,-117.88517,-0.47,2.62,Md,9,100,6,0.16,NCSN,73232061,73208531.0
1495,2019/07/22 19:53:28.18,35.44617,-118.56316,15.28,2.39,Md,5,202,25,0.07,NCSN,73232081,0.0
1496,2019/07/22 19:59:51.43,36.09817,-117.85567,3.23,2.57,Md,8,124,2,0.12,NCSN,73232096,73208531.0
1497,2019/07/22 20:44:22.60,35.3705,-117.8375,6.64,2.31,Md,9,90,11,0.08,NCSN,73232131,73208741.0
1498,2019/07/22 22:26:21.16,36.29767,-118.18283,32.75,2.56,Md,5,331,36,0.04,NCSN,73232176,73209141.0
1499,2019/07/22 23:46:15.06,35.362,-117.83417,7.33,2.23,Md,8,140,11,0.08,NCSN,73232241,73208741.0
1500,2019/07/22 23:46:38.73,35.53133,-120.821,6.02,2.47,Md,65,52,10,0.06,NCSN,73232246,0.0
1501,2019/07/22 23:49:40.33,35.34117,-117.923,6.28,2.51,Md,12,86,11,0.11,NCSN,73232251,73208741.0
1502,2019/07/23 01:46:18.99,35.33867,-117.81517,13.34,2.32,Md,10,163,8,0.07,NCSN,73232341,73208741.0
1503,2019/07/23 03:53:49.63,41.25417,-124.7305,21.5,2.84,Md,36,208,60,0.16,NCSN,73232376,0.0
1504,2019/07/23 05:08:51.99,36.11517,-117.89083,5.4,2.07,Md,5,167,3,0.01,NCSN,73232431,73208531.0
1505,2019/07/23 06:19:30.43,36.11583,-117.91817,1.57,2.44,Md,6,87,6,0.06,NCSN,73232421,73208531.0
1506,2019/07/23 08:45:03.69,36.06483,-117.8435,-0.73,2.41,Md,6,110,6,0.12,NCSN,73232501,73208531.0
1507,2019/07/23 11:32:04.80,36.079,-117.89034,10.1,2.1,Md,4,179,5,0.0,NCSN,73232611,73208531.0
1508,2019/07/23 15:18:46.09,36.11967,-117.85416,5.53,2.56,Md,9,184,0,0.1,NCSN,73232706,73208531.0
1509,2019/07/23 15:47:55.13,36.06283,-117.88,7.54,2.52,Md,6,98,6,0.08,NCSN,73232736,73208531.0
1510,2019/07/23 15:55:40.47,35.403,-117.8015,4.28,2.4,Md,7,127,14,0.03,NCSN,73232746,73208741.0
1511,2019/07/23 16:51:10.08,36.95883,-121.58667,4.17,2.8,Md,88,22,1,0.17,NCSN,73232796,0.0
1512,2019/07/23 17:03:24.66,36.13633,-117.90483,5.32,2.08,Md,5,210,18,0.03,NCSN,73232806,73208531.0
1513,2019/07/23 17:18:42.61,36.07067,-117.829,-0.4,2.14,Md,5,166,6,0.01,NCSN,73232811,73208531.0
1514,2019/07/23 22:31:50.65,36.16867,-117.88667,-1.54,2.64,Md,27,82,6,0.39,NCSN,73232986,73208531.0
1515,2019/07/24 00:51:13.90,36.2105,-117.88917,-0.26,2.33,Md,6,196,11,0.04,NCSN,73233086,73208531.0
1516,2019/07/24 05:00:14.79,36.10867,-117.81384,-0.18,2.18,Md,5,113,4,0.03,NCSN,73233251,73208531.0
1517,2019/07/24 05:48:47.74,35.79333,-120.34467,9.48,3.14,ML,82,93,2,0.06,NCSN,73233256,73315876.0
1518,2019/07/24 06:26:21.15,36.167,-117.87383,-1.1,2.4,Md,8,86,6,0.21,NCSN,73233276,73208531.0
1519,2019/07/24 09:52:15.85,36.11217,-117.89017,4.18,2.15,Md,5,154,3,0.01,NCSN,73233436,73208531.0
1520,2019/07/24 12:10:18.41,40.49417,-124.17233,26.47,2.22,Md,34,58,10,0.12,NCSN,73233506,73201181.0
1521,2019/07/24 12:18:20.95,36.02833,-120.59184,4.06,2.24,Md,68,116,5,0.08,NCSN,73233511,0.0
1522,2019/07/24 12:48:42.72,36.13117,-117.8925,-0.83,2.36,Md,6,178,32,0.09,NCSN,73233516,73208531.0
1523,2019/07/24 17:50:19.09,36.20633,-118.17917,2.56,2.21,Md,8,96,27,0.13,NCSN,73233691,73209141.0
1524,2019/07/24 17:53:26.02,36.1975,-118.16933,7.59,2.09,Md,6,128,30,0.03,NCSN,73233716,73209141.0
1525,2019/07/24 18:04:40.87,36.20217,-118.17184,-1.47,2.72,Md,16,78,28,0.13,NCSN,73233696,73209141.0
1526,2019/07/24 18:28:31.81,36.197,-118.16866,10.65,2.27,Md,6,116,30,0.08,NCSN,73233706,73209141.0
1527,2019/07/24 18:31:41.01,35.34767,-117.9355,0.41,2.26,Md,10,87,12,0.1,NCSN,73233711,73208741.0
1528,2019/07/24 18:33:02.37,36.016,-117.84566,2.36,2.16,Md,4,120,7,0.0,NCSN,73233746,73208531.0
1529,2019/07/24 18:44:23.02,36.10183,-117.8785,1.16,2.11,Md,7,182,3,0.04,NCSN,73233766,73208531.0
1530,2019/07/24 19:26:42.07,36.24017,-118.105,34.32,2.24,Md,8,122,22,0.66,NCSN,73233761,73209141.0
1531,2019/07/24 22:24:18.49,36.181,-117.885,-1.36,3.58,ML,65,83,20,0.57,NCSN,73233896,73208531.0
1532,2019/07/25 03:56:17.57,36.11917,-117.89967,6.74,2.26,Md,7,167,4,0.04,NCSN,73234056,73208531.0
1533,2019/07/25 08:16:10.10,36.11967,-117.843,4.6,2.5,Md,11,178,1,0.1,NCSN,73234186,73208531.0
1534,2019/07/25 12:35:07.40,36.10266,-117.90867,6.84,2.2,Md,9,145,5,0.09,NCSN,73234291,73208531.0
1535,2019/07/25 23:21:26.13,36.07883,-117.89133,-0.49,2.08,Md,5,151,5,0.06,NCSN,73234536,73208531.0
1536,2019/07/26 01:08:37.54,35.36583,-117.84834,6.52,2.34,Md,9,113,11,0.07,NCSN,73234621,73208741.0
1537,2019/07/26 01:11:08.01,35.37233,-117.85934,-0.84,2.43,Md,12,74,12,0.27,NCSN,73234626,73208741.0
1538,2019/07/26 02:31:01.62,40.92,-124.28067,22.87,2.31,Md,32,192,15,0.1,NCSN,73234761,0.0
1539,2019/07/26 02:53:31.52,35.37033,-117.84683,5.95,2.5,Md,12,96,11,0.09,NCSN,73234806,73208741.0
1540,2019/07/26 09:06:27.63,35.82917,-117.808,5.07,2.47,Md,6,168,9,0.07,NCSN,73235016,73208531.0
1541,2019/07/26 11:29:28.99,36.09233,-117.85367,3.51,2.29,Md,9,98,3,0.13,NCSN,73235101,73208531.0
1542,2019/07/26 11:32:03.67,36.08633,-117.86433,-0.83,2.78,ML,16,195,11,0.23,NCSN,73235106,73208531.0
1543,2019/07/26 11:57:49.53,36.6665,-121.281,2.64,2.14,Md,51,67,7,0.06,NCSN,73235131,73292360.0
1544,2019/07/26 13:12:07.59,37.46333,-118.8225,3.38,2.16,Md,24,224,13,0.06,NCSN,73235166,73319936.0
1545,2019/07/26 14:57:55.59,36.127,-117.88834,-0.73,2.95,Md,14,90,3,0.2,NCSN,73235236,73208531.0
1546,2019/07/26 17:14:49.38,38.58267,-121.872,11.62,2.31,Md,42,112,4,0.18,NCSN,73235316,0.0
1547,2019/07/26 18:06:22.52,36.08633,-117.86933,1.63,2.68,Md,11,80,4,0.09,NCSN,73235351,73208531.0
1548,2019/07/26 21:27:47.35,36.0865,-117.85,3.25,2.1,Md,5,133,3,0.02,NCSN,73235486,73208531.0
1549,2019/07/26 22:17:04.47,37.85983,-118.555,4.26,2.11,Md,25,275,21,0.05,NCSN,73235501,0.0
1550,2019/07/27 00:15:15.65,35.824,-117.76867,11.63,2.47,Md,5,181,15,0.01,NCSN,73235581,73208531.0
1551,2019/07/27 00:56:29.15,35.34317,-117.93117,4.09,2.19,Md,12,70,11,0.16,NCSN,73235596,73208741.0
1552,2019/07/27 05:49:48.20,36.09383,-117.86833,-0.52,2.87,Md,16,142,3,0.07,NCSN,73235706,73208531.0
1553,2019/07/27 06:45:22.05,36.12733,-117.87033,5.02,2.36,Md,4,246,2,0.0,NCSN,73235741,73208531.0
1554,2019/07/27 08:32:25.03,35.89833,-118.55466,12.05,2.53,Md,7,124,18,0.09,NCSN,73235816,0.0
1555,2019/07/27 09:37:41.21,36.69383,-121.32317,4.13,3.7,Mw,59,63,9,0.08,NCSN,73235831,73292360.0
1556,2019/07/27 09:56:06.32,36.69533,-121.32484,3.78,2.85,ML,60,64,9,0.08,NCSN,73235851,73292360.0
1557,2019/07/27 11:46:06.17,36.13133,-117.86,3.11,2.34,Md,6,157,2,0.02,NCSN,73235886,73208531.0
1558,2019/07/27 11:51:56.35,36.08333,-117.858,3.69,2.42,Md,7,162,4,0.11,NCSN,73235891,73208531.0
1559,2019/07/27 11:59:53.04,38.83617,-122.795,1.88,2.26,Md,74,47,0,0.07,NCSN,73235901,73300395.0
1560,2019/07/27 13:08:16.80,36.11,-117.92167,3.86,2.68,Md,16,80,6,0.15,NCSN,73235926,73208531.0
1561,2019/07/27 15:08:19.51,36.13167,-117.83933,4.37,2.45,Md,7,246,2,0.04,NCSN,73235966,73208531.0
1562,2019/07/27 17:32:38.62,39.44067,-123.10883,6.03,2.67,Md,51,38,15,0.08,NCSN,73236061,0.0
1563,2019/07/27 18:27:42.07,36.09433,-117.85384,4.53,2.64,Md,6,169,3,0.05,NCSN,73236091,73208531.0
1564,2019/07/27 19:57:48.59,36.082,-117.85,3.79,2.42,Md,8,114,4,0.13,NCSN,73236161,73208531.0
1565,2019/07/27 21:38:24.32,36.118,-117.87183,4.74,2.08,Md,6,201,2,0.08,NCSN,73236206,73208531.0
1566,2019/07/27 21:41:40.56,36.21317,-118.08167,4.85,3.33,ML,24,71,23,0.12,NCSN,73236211,73208531.0
1567,2019/07/27 22:22:23.21,36.13317,-117.86117,-1.01,2.91,Md,14,173,2,0.31,NCSN,73236236,73208531.0
1568,2019/07/27 22:35:39.43,36.23633,-117.98016,-0.49,2.27,Md,5,221,17,0.06,NCSN,73236256,73208531.0
1569,2019/07/27 23:03:00.26,39.127,-122.96433,0.59,2.53,Md,64,32,12,0.16,NCSN,73236271,0.0
1570,2019/07/28 00:13:22.83,36.08267,-117.8295,0.5,2.5,Md,4,160,4,0.01,NCSN,73236316,73208531.0
1571,2019/07/28 00:41:19.01,36.12167,-117.82034,2.65,2.36,Md,9,102,3,0.2,NCSN,73236326,73208531.0
1572,2019/07/28 01:28:28.84,36.27883,-120.63683,16.48,2.1,Md,36,100,16,0.09,NCSN,73236351,73302511.0
1573,2019/07/28 02:48:14.91,36.69333,-121.3185,3.16,2.22,Md,51,64,9,0.06,NCSN,73236391,73292360.0
1574,2019/07/28 03:37:30.52,36.113,-117.9155,5.21,2.82,Md,11,86,5,0.12,NCSN,73236411,73208531.0
1575,2019/07/28 06:06:13.42,36.13217,-117.869,2.62,2.28,Md,6,187,2,0.01,NCSN,73236496,73208531.0
1576,2019/07/28 06:26:21.42,35.32467,-117.932,8.23,2.19,Md,11,94,10,0.09,NCSN,73236521,73208741.0
1577,2019/07/28 07:54:06.09,35.33317,-117.92516,9.05,2.9,Md,21,72,10,0.14,NCSN,73236601,73208741.0
1578,2019/07/28 09:05:34.92,36.10617,-117.92683,3.92,2.66,Md,10,152,7,0.09,NCSN,73236666,73208531.0
1579,2019/07/28 09:56:34.51,36.14867,-117.85717,5.6,2.2,Md,7,191,3,0.05,NCSN,73236696,73208531.0
1580,2019/07/28 09:59:43.09,36.125,-117.849,2.75,2.76,Md,8,127,1,0.11,NCSN,73236701,73208531.0
1581,2019/07/28 10:12:52.47,40.565,-124.03433,27.42,2.3,Md,43,40,9,0.11,NCSN,73236726,73201181.0
1582,2019/07/28 11:53:56.67,36.1245,-117.86467,5.13,2.24,Md,4,295,1,0.0,NCSN,73236776,73208531.0
1583,2019/07/28 15:37:20.77,35.896,-118.09617,4.27,2.38,Md,7,148,18,0.18,NCSN,73236876,73208531.0
1584,2019/07/28 15:51:10.83,36.10517,-117.92983,2.64,2.7,Md,14,80,7,0.07,NCSN,73236886,73208531.0
1585,2019/07/28 15:56:28.42,36.14983,-117.86166,5.81,2.3,Md,8,183,4,0.08,NCSN,73236896,73208531.0
1586,2019/07/28 16:46:19.21,36.093,-117.85567,7.01,2.1,Md,6,131,3,0.07,NCSN,73236916,73208531.0
1587,2019/07/28 19:23:15.89,36.15333,-117.8615,4.08,2.18,Md,6,252,4,0.09,NCSN,73237046,73208531.0
1588,2019/07/28 21:53:48.88,40.35433,-124.53933,25.03,2.73,Md,42,241,18,0.12,NCSN,73237091,73201181.0
1589,2019/07/28 22:47:32.63,36.115,-117.932,3.78,2.39,Md,7,162,7,0.04,NCSN,73237141,73208531.0
1590,2019/07/28 23:32:04.12,37.448,-121.68633,7.23,2.38,Md,87,51,4,0.09,NCSN,73237161,73224146.0
1591,2019/07/28 23:51:06.94,35.997,-120.19683,20.07,3.06,ML,63,142,15,0.1,NCSN,73237181,73315876.0
1592,2019/07/29 01:27:18.21,36.18033,-117.90867,3.35,2.06,Md,6,131,8,0.01,NCSN,73237236,73208531.0
1593,2019/07/29 04:06:26.05,35.82667,-117.78883,5.32,2.45,Md,7,175,11,0.08,NCSN,73237346,73208531.0
1594,2019/07/29 05:51:09.32,36.15833,-117.86933,1.2,2.44,Md,10,100,5,0.09,NCSN,73237431,73208531.0
1595,2019/07/29 08:35:11.22,36.19767,-117.904,2.87,2.2,Md,7,102,10,0.14,NCSN,73237561,73208531.0
1596,2019/07/29 11:59:24.76,36.15767,-117.88284,-0.21,2.36,Md,9,228,5,0.1,NCSN,73237691,73208531.0
1597,2019/07/29 13:22:50.32,36.132,-117.86,6.38,2.28,Md,6,187,2,0.01,NCSN,73237726,73208531.0
1598,2019/07/29 13:54:55.47,36.13083,-117.888,4.74,2.37,Md,9,107,3,0.09,NCSN,73237741,73208531.0
1599,2019/07/29 15:15:34.98,36.21317,-118.07917,-1.21,2.38,Md,8,122,23,0.1,NCSN,73237791,73208531.0
1600,2019/07/29 16:32:28.21,36.12917,-120.23666,8.56,2.63,Md,52,131,24,0.07,NCSN,73237816,73282580.0
1601,2019/07/29 16:42:23.86,40.7615,-123.23983,34.91,2.36,Md,24,70,11,0.09,NCSN,73237836,0.0
1602,2019/07/29 17:25:09.90,36.07917,-117.87466,4.88,2.56,Md,9,80,5,0.11,NCSN,73237861,73208531.0
1603,2019/07/29 21:30:43.14,36.10683,-117.877,4.24,2.17,Md,5,139,2,0.01,NCSN,73238006,73208531.0
1604,2019/07/29 21:50:48.04,36.11533,-117.88617,-1.39,2.47,Md,8,90,3,0.22,NCSN,73238031,73208531.0
1605,2019/07/29 22:45:02.38,35.40683,-117.79066,1.14,2.01,Md,5,149,13,0.06,NCSN,73238051,73208741.0
1606,2019/07/29 23:24:59.61,36.49166,-119.96467,25.51,2.41,Md,34,134,43,0.16,NCSN,73238096,0.0
1607,2019/07/30 01:43:51.45,36.08867,-117.83967,2.1,2.39,Md,5,119,3,0.02,NCSN,73238146,73208531.0
1608,2019/07/30 03:25:12.88,36.10717,-117.918,3.72,2.27,Md,5,131,6,0.01,NCSN,73238201,73208531.0
1609,2019/07/30 03:46:10.91,36.08883,-117.87683,4.72,2.48,Md,9,134,4,0.07,NCSN,73238211,73208531.0
1610,2019/07/30 04:08:55.44,36.08967,-117.88284,3.72,2.05,Md,4,182,4,0.0,NCSN,73238246,73208531.0
1611,2019/07/30 04:56:49.34,36.21533,-118.09617,-0.26,2.5,Md,11,82,24,0.12,NCSN,73238251,73209141.0
1612,2019/07/30 06:01:14.49,36.1105,-117.872,7.34,2.27,Md,4,206,2,0.0,NCSN,73238291,73208531.0
1613,2019/07/30 07:47:08.99,36.0805,-117.86884,2.96,2.76,Md,16,77,4,0.12,NCSN,73238366,73208531.0
1614,2019/07/30 08:33:55.56,36.12883,-117.86667,1.45,2.47,Md,8,161,32,0.05,NCSN,73238431,73208531.0
1615,2019/07/30 10:18:13.31,35.91033,-117.76283,8.8,2.3,Md,8,121,13,0.03,NCSN,73238466,73208531.0
1616,2019/07/30 11:57:34.96,36.76733,-121.36083,10.58,2.1,Md,56,61,8,0.21,NCSN,73238516,73292360.0
1617,2019/07/30 12:54:19.44,36.108,-117.852,3.87,2.63,Md,5,243,47,0.1,NCSN,73238541,73208531.0
1618,2019/07/30 14:34:37.90,36.10933,-117.84067,3.4,2.68,Md,10,154,2,0.11,NCSN,73238581,73208531.0
1619,2019/07/30 17:20:16.00,35.54917,-120.80483,5.05,2.11,Md,62,78,10,0.08,NCSN,73238681,0.0
1620,2019/07/30 20:58:54.56,35.34117,-117.88966,6.02,2.51,Md,12,74,9,0.17,NCSN,73238786,73208741.0
1621,2019/07/30 23:22:38.78,40.39034,-125.27317,23.97,2.81,Md,20,249,80,0.15,NCSN,73238851,73303141.0
1622,2019/07/31 01:23:57.38,35.3805,-117.84866,5.55,2.52,Md,9,125,13,0.12,NCSN,73238911,73208741.0
1623,2019/07/31 01:24:33.28,35.3765,-117.85133,5.18,2.18,Md,7,124,12,0.05,NCSN,73238921,73208741.0
1624,2019/07/31 01:40:36.83,36.1005,-117.9195,4.2,2.6,Md,10,61,6,0.06,NCSN,73238926,73208531.0
1625,2019/07/31 02:53:49.97,35.32433,-118.57533,9.67,2.66,Md,21,73,15,0.11,NCSN,73238966,0.0
1626,2019/07/31 04:26:04.81,36.92433,-119.63766,29.27,2.21,Md,16,145,10,0.21,NCSN,71110674,0.0
1627,2019/07/31 05:13:10.85,41.74367,-124.02067,33.72,2.5,ML,10,99,15,0.09,NCSN,73239111,0.0
1628,2019/07/31 05:18:32.03,38.75167,-122.71317,1.19,2.39,Md,74,29,2,0.08,NCSN,73239116,73300395.0
1629,2019/07/31 07:36:44.84,36.205,-117.89283,2.01,2.76,Md,10,194,10,0.11,NCSN,73239226,73208531.0
1630,2019/07/31 07:39:53.82,36.19933,-117.88766,4.35,2.34,Md,7,193,10,0.09,NCSN,73239236,73208531.0
1631,2019/07/31 12:26:16.18,40.34067,-124.42567,27.39,3.35,Mw,34,250,9,0.15,NCSN,73239366,73201181.0
1632,2019/07/31 18:15:15.17,40.38883,-124.8305,20.82,2.77,Md,56,232,43,0.14,NCSN,73239501,73201181.0
1633,2019/07/31 19:17:53.96,36.59983,-121.2055,7.83,2.42,Md,63,66,4,0.08,NCSN,73239536,73292360.0
1634,2019/07/31 21:35:34.09,35.35833,-117.82516,11.28,2.12,Md,5,148,10,0.05,NCSN,73239576,73208741.0
1635,2019/07/31 21:52:58.20,36.16283,-117.87167,-0.69,2.97,ML,7,161,5,0.06,NCSN,73239586,73208531.0
1636,2019/07/31 22:40:22.49,36.0915,-117.91983,4.09,2.58,Md,6,103,7,0.04,NCSN,73239601,73208531.0
1637,2019/07/31 22:59:47.03,36.32117,-118.34433,-1.23,3.31,ML,63,48,27,0.22,NCSN,73239626,73209141.0
1638,2019/08/01 00:42:50.01,36.129,-117.91133,7.19,2.26,Md,4,252,5,0.09,NCSN,73239666,73208531.0
1639,2019/08/01 01:24:16.01,38.375,-122.41783,10.48,2.22,Md,81,46,5,0.11,NCSN,73239691,0.0
1640,2019/08/01 03:43:16.21,36.114,-117.84417,3.03,2.35,Md,9,96,1,0.13,NCSN,73239766,73208531.0
1641,2019/08/01 06:39:59.14,36.10867,-117.90567,8.17,2.06,Md,4,172,38,0.0,NCSN,73239836,73208531.0
1642,2019/08/01 08:26:57.29,38.77683,-122.45116,10.3,2.62,Md,85,96,3,0.16,NCSN,73239876,73300395.0
1643,2019/08/01 11:27:29.69,36.089,-117.90434,-0.12,2.88,ML,17,108,5,0.13,NCSN,73239941,73208531.0
1644,2019/08/01 12:02:17.41,36.1015,-117.87483,5.71,2.19,Md,7,119,3,0.02,NCSN,73239971,73208531.0
1645,2019/08/01 15:02:23.03,38.77017,-122.7285,0.73,2.21,Md,47,51,1,0.08,NCSN,73240061,73300395.0
1646,2019/08/01 16:00:38.29,36.3115,-118.3415,-0.84,2.84,Md,17,114,27,0.21,NCSN,73240076,73209141.0
1647,2019/08/01 16:48:26.15,36.05483,-117.92567,-1.21,2.72,Md,17,182,24,0.33,NCSN,73240111,73208531.0
1648,2019/08/01 16:53:12.49,35.97833,-117.8135,1.31,2.09,Md,6,182,16,0.02,NCSN,73240121,73208531.0
1649,2019/08/01 20:33:46.09,36.09217,-117.85883,0.26,2.4,Md,6,160,3,0.04,NCSN,73240201,73208531.0
1650,2019/08/01 21:11:37.69,36.17033,-117.88333,-1.2,3.4,ML,47,108,6,0.56,NCSN,73240231,73208531.0
1651,2019/08/01 21:31:46.33,36.19717,-117.89233,2.93,2.23,ML,15,101,9,0.11,NCSN,73240256,73208531.0
1652,2019/08/01 22:54:24.87,36.185,-117.902,-1.44,2.86,Md,13,134,9,0.29,NCSN,73240336,73208531.0
1653,2019/08/02 01:41:00.66,40.42017,-124.719,25.3,2.51,Md,22,280,33,0.09,NCSN,73240421,73201181.0
1654,2019/08/02 10:02:15.01,36.31483,-118.34783,-1.24,2.79,Md,14,144,28,0.18,NCSN,73240696,73209141.0
1655,2019/08/02 10:55:28.66,41.61583,-125.29333,15.48,2.55,Md,25,261,106,0.22,NCSN,73240731,0.0
1656,2019/08/02 13:17:42.45,36.23583,-117.97733,3.45,2.54,Md,4,221,17,0.0,NCSN,73240781,73208531.0
1657,2019/08/02 14:39:41.20,37.34667,-117.904,5.29,2.06,Md,23,93,39,0.1,NCSN,73240816,0.0
1658,2019/08/02 16:51:34.34,36.10233,-117.87434,5.67,2.25,Md,7,120,2,0.01,NCSN,73240896,73208531.0
1659,2019/08/03 00:10:51.20,40.3605,-124.305,31.52,2.44,Md,27,146,5,0.16,NCSN,73241081,73201181.0
1660,2019/08/03 03:39:03.07,35.99517,-120.19334,18.16,2.74,Md,62,89,15,0.12,NCSN,73241186,73315876.0
1661,2019/08/03 07:56:19.21,36.79333,-121.30883,9.93,2.89,Md,79,57,11,0.1,NCSN,73241351,73292360.0
1662,2019/08/03 13:18:01.54,36.16267,-117.92516,4.53,2.33,Md,9,92,8,0.18,NCSN,73241496,73208531.0
1663,2019/08/03 13:52:41.90,36.1135,-117.87383,6.27,2.1,Md,7,150,2,0.1,NCSN,73241521,73208531.0
1664,2019/08/03 16:48:21.24,36.18683,-117.96883,11.47,2.17,Md,6,145,13,0.01,NCSN,73241586,73208531.0
1665,2019/08/03 18:54:00.51,40.32333,-124.66534,16.94,2.69,Md,36,249,28,0.19,NCSN,73241661,73201181.0
1666,2019/08/03 20:15:26.76,35.8215,-117.94117,3.47,2.13,Md,4,171,4,0.15,NCSN,73241696,73208531.0
1667,2019/08/03 22:28:42.36,36.13317,-117.80666,17.96,2.52,Md,5,106,30,0.12,NCSN,73241751,73208531.0
1668,2019/08/03 22:37:16.94,36.92617,-120.0195,5.62,2.07,Md,13,173,24,0.25,NCSN,73241761,0.0
1669,2019/08/04 04:54:21.76,40.1855,-125.15867,6.92,2.68,Md,8,340,70,0.1,NCSN,73241901,73303141.0
1670,2019/08/04 10:47:39.48,36.2115,-120.79066,6.1,2.17,Md,65,76,1,0.11,NCSN,73242046,0.0
1671,2019/08/04 14:58:31.49,38.833,-122.80666,2.63,2.28,Md,83,27,1,0.09,NCSN,73242186,73300395.0
1672,2019/08/04 17:42:11.20,36.08333,-117.86266,4.52,2.38,Md,6,90,4,0.01,NCSN,73242296,73208531.0
1673,2019/08/04 19:02:39.71,36.06767,-117.8465,3.07,2.22,Md,6,131,6,0.13,NCSN,73242326,73208531.0
1674,2019/08/05 01:44:56.03,36.098,-117.883,0.22,2.49,Md,6,172,3,0.07,NCSN,73242491,73208531.0
1675,2019/08/05 03:44:33.69,40.40767,-125.1515,5.34,2.67,Md,26,306,70,0.21,NCSN,73242546,73303141.0
1676,2019/08/05 10:29:27.30,36.117,-117.90967,4.14,2.29,Md,8,86,5,0.05,NCSN,73242711,73208531.0
1677,2019/08/05 15:53:35.48,35.37867,-117.855,2.99,2.02,Md,8,122,12,0.06,NCSN,73242876,73208741.0
1678,2019/08/05 17:59:25.85,36.08617,-117.855,4.06,2.46,Md,6,95,3,0.01,NCSN,73242926,73208531.0
1679,2019/08/06 07:08:36.54,35.62933,-118.3165,6.97,2.06,Md,5,180,10,0.08,NCSN,73243231,0.0
1680,2019/08/06 08:09:41.62,38.789,-122.75684,0.99,2.15,Md,69,42,2,0.08,NCSN,73243266,73300395.0
1681,2019/08/06 11:54:19.50,35.38066,-117.84517,0.29,2.31,Md,7,128,13,0.08,NCSN,73243356,73208741.0
1682,2019/08/06 22:59:57.17,38.7695,-122.44817,9.77,2.63,Md,90,127,4,0.13,NCSN,73243556,73300395.0
1683,2019/08/06 23:55:37.89,36.1245,-117.88116,7.61,2.2,Md,7,177,2,0.01,NCSN,73243591,73208531.0
1684,2019/08/07 01:27:36.85,35.494,-120.8015,6.93,2.6,Md,74,52,8,0.05,NCSN,73243636,0.0
1685,2019/08/07 02:02:13.80,36.09167,-117.86083,4.37,2.12,Md,7,91,3,0.1,NCSN,73243661,73208531.0
1686,2019/08/07 02:06:31.94,36.9775,-117.93983,-1.63,2.21,Md,18,184,49,0.14,NCSN,73243671,0.0
1687,2019/08/07 07:32:40.94,36.1265,-117.89833,4.31,2.46,Md,6,177,32,0.05,NCSN,73243826,73208531.0
1688,2019/08/07 19:08:01.52,36.27317,-118.02383,4.79,2.16,Md,6,106,19,0.11,NCSN,73244276,73209141.0
1689,2019/08/07 22:51:18.97,36.136,-117.85233,4.23,2.22,Md,7,176,2,0.13,NCSN,73244371,73208531.0
1690,2019/08/08 02:36:10.01,38.83017,-122.81033,2.18,2.12,Md,66,29,1,0.06,NCSN,73244516,73300395.0
1691,2019/08/08 06:27:48.89,41.18067,-122.3565,6.92,2.03,Md,30,42,11,0.19,NCSN,73244606,0.0
1692,2019/08/08 11:29:54.44,36.1065,-117.869,1.34,2.38,Md,6,208,13,0.05,NCSN,73244716,73208531.0
1693,2019/08/08 13:58:22.24,35.96267,-117.93616,9.82,2.17,Md,9,93,17,0.09,NCSN,73244756,73208531.0
